Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Aortic Diseases	7/25	0.000468316985440658	0.0100023257384239	7	0.28	ACTA2;VCAM1;ELN;SELENOP;FLNA;PRKG1;FBN1
Brain Ischemia	30/264	0.000475601032076875	0.0101266435137599	30	0.113636363636364	PPP1R15A;CD40;BTG2;EPAS1;CITED2;ELN;PLAT;NR3C1;CLU;SLC8A1;SLC8A2;ADAMTS1;DPYSL2;KDR;MAPK3;EGR1;PRNP;JUN;PTGIS;SERPINF1;CAV1;CIRBP;PRKCA;GFRA1;TNFRSF1B;SELE;CXCL12;TEK;NPTXR;NES
Acute Undifferentiated Leukemia	13/76	0.000479682765482939	0.010151084823064	13	0.171052631578947	STAT5A;STAT5B;CD93;PBX3;NR3C1;GLI2;MEIS1;TAL1;KDR;CTSG;IGFBP7;ERG;CD34
Familial dilated cardiomyopathy	13/76	0.000479682765482939	0.010151084823064	13	0.171052631578947	LAMA4;TPM1;NEXN;LDB3;ABCC9;PLN;DES;CALD1;DMD;FLNC;CRYAB;VCL;PDLIM7
Primary Myelofibrosis	23/182	0.000484285977120967	0.0102172529319424	23	0.126373626373626	PDGFRB;STAT5A;STAT5B;CRISP2;CNTNAP1;TRPC4;MCAM;FN1;NR3C1;THBS2;FGF2;THBS1;TGFBR2;SELP;THBD;CXCL12;MMRN1;SETBP1;SLCO2A1;FXYD5;CD34;FKBP5;ENG
Juvenile arthritis	35/326	0.000493054863465911	0.0103706372497997	35	0.107361963190184	ABCB1;BTG1;FAXDC2;PROS1;LRRK2;TFPI;CLU;LPP;THBS1;CALD1;PGM5;NCAM1;CCL19;EGR1;JUN;SMAD3;CCL21;FNBP1;DUSP1;FOS;NGF;TNFRSF1B;KLF4;GNG11;SELE;GEM;NR4A2;SELP;AR;PER1;TUBB2A;NR4A3;FOSB;MYZAP;HBEGF
Congenital Heart Defects	31/277	0.000502209866634551	0.0105311887185185	31	0.111913357400722	ABCB1;CITED2;ELN;CELF2;GATA6;CACNA1C;PKD2;PKD1;SYNE1;EDNRA;PLN;MAPK3;DYNC2H1;MEF2C;TPM1;CRIM1;NR2F2;KLF4;TGFBR2;ACTA2;ZEB2;FABP3;MEIS1;DES;COL6A2;HAND2;COL6A1;ITGA8;TEK;ZFPM2;ENG
No development of motor milestones	27/229	0.000503876259209285	0.0105342106154932	27	0.117903930131004	NFIX;LAMA2;ITPR1;LTBP4;GHR;GJC2;PRX;FLNA;NDN;SPEG;DMD;MEF2C;EGR2;TPM2;SPART;ZEB2;CYP2U1;SETBP1;COL6A2;DPYD;COL6A1;PMP22;COL6A3;ITGA7;TCF4;SHANK3;FBN1
Uremia	12/67	0.000508682656041974	0.0106026625897905	12	0.17910447761194	STAT5A;AOC3;STAT5B;PDLIM3;VCAM1;CITED2;PROS1;MGP;KDR;APOA1;PTH1R;STX2
Neoplasm Invasiveness	23/183	0.000523582610213746	0.0108804554434809	23	0.12568306010929	PAGE4;AHNAK;ZBTB16;FN1;GAB2;ETS1;MYLK;ZFP36;ZEB2;EDNRB;CXCL12;ZEB1;ADAMTS1;AXL;ID4;SNAI2;TIMP3;DMD;NCAM1;TLN1;PPP1R12B;RECK;MAPK3
Metabolic Syndrome X	52/548	0.000540111243521513	0.0111780102506571	52	0.0948905109489051	CD40;STEAP4;IRS1;IRS2;NR3C1;PKD1;NR3C2;ZFP36;LGALS2;RGS2;LEPR;PDK4;ENPP1;CD34;IGFBP5;SERPINF1;TPM1;APOA1;ANK2;TNFRSF1B;AR;SFRP1;SELENOP;CRY2;PLIN4;CDH13;ATF3;HBEGF;ABCG2;CTF1;ACACB;THBS1;FOXO1;HSD11B1;CD59;TBL1X;MAPK3;TUB;BCHE;VCAM1;ZBTB16;INSR;CAVIN3;CAV1;EPHX2;RARRES2;PLA2G2A;SELE;MAPK11;FABP3;MIR145;FBN1
Hyperkinesia, Generalized	8/33	0.000541131999128634	0.0111780102506571	8	0.242424242424242	BCHE;GABBR1;MAP6;SNCG;FOS;ADCY8;NTS;NGF
Lung Neoplasms	97/1177	0.000549075096213025	0.011308332338673	97	0.0824129141886151	NR3C1;CLU;EDNRA;EFEMP1;RASSF2;CCND2;EDNRB;MYC;CYP1B1;JUNB;PDGFRB;PDGFRA;MIR27B;DKK3;SFRP1;SELENOP;SPARCL1;SERPING1;ERG;CES1;ABCG2;ABCB1;HTRA3;GATA6;GATA5;NTS;FBLN5;PDGFD;EPB41L3;IGFBP7;A2M;STAT5A;EGR1;STAT5B;JUN;SMAD3;CAV1;FN1;RASSF8;SMARCA2;HSPA12B;SELE;PBX1;GADD45G;SELP;NR4A1;DAB2;CXCL12;CPE;SERINC1;NES;NRP1;CD40;CDKN1B;THRB;FLT4;ITGB3;ELN;ARRB1;GHR;GLIPR1;ADAMTS1;TIMP3;PTGIS;DUSP1;APOA1;FOS;RHOB;TGFBR2;DPYD;COL6A1;MMP19;CDH13;ANGPTL1;ENG;RBMS3;RAMP2;LRP1;PTGER2;THBS1;ABI3BP;DNAJB4;SNCG;NCAM1;MAPK3;MAP3K3;GSN;CCL21;CAVIN3;PLA2G2A;VEGFC;KLF4;KLF6;WT1;DLC1;FOSB;RECK
Prominent globes	19/139	0.000552789047821516	0.0113510392015575	19	0.136690647482014	PDGFRB;CRTAP;THRB;NFIX;CITED2;INSR;GATA6;GATA5;PTH1R;TGFBR2;EFEMP2;RRAS;CTSK;FLNA;DMD;ZFPM2;CDON;FBN1;DDR2
Visual seizure	25/207	0.000560205191118206	0.0114692897116508	25	0.120772946859903	NRP2;ABCB1;GRIK5;TRH;NR3C1;CLU;FGF2;SLC8A1;NRGN;C7;ADAMTS1;MPDZ;MAP3K5;EGR1;NGFR;BCHE;GABBR1;DUSP1;NPY1R;FOS;NGF;TNFRSF1B;NEURL1;TCF4;SCN2B
Ulcer	23/184	0.000565632165411467	0.011546237712824	23	0.125	PDGFRA;EGR1;IL33;EGFL7;VCAM1;NPR1;RARRES2;FN1;NGF;FGF2;ABO;FLI1;TGFBR2;FGF7;CXCL12;MIR145;SLCO2A1;KDR;TIMP2;PECAM1;CYP1B1;TIMP3;TEK
Carcinoma breast stage IV	40/392	0.000570805365985708	0.0116175680371209	40	0.102040816326531	SLC22A3;ABCB1;PLAT;HSD17B6;HSPB3;ANTXR1;GLI2;NT5E;MYC;RPS6KA2;CTSK;KDR;TIMP3;MAP3K5;TGM2;SMAD3;VCAM1;CAVIN2;CAVIN3;TPM1;FN1;DCN;RHOB;TGFBR2;SELP;AR;CXCL12;MIR145;MMRN1;KCNMA1;ALDH1A1;NEURL1;TXNIP;SNAI2;PGR;CHPT1;NES;ATF3;ENG;HSPA1A
Malignant Head and Neck Neoplasm	46/470	0.000574775985642479	0.0116640757203694	46	0.0978723404255319	ACVRL1;SLC23A2;SLC22A3;CD40;ABCB1;CDKN1B;ADH1B;PROS1;TCF21;HSPB3;ZFP36;EDNRA;EDNRB;MRC1;TIMP2;KDR;CYP1B1;TIMP3;IGFBP7;JUNB;CD34;PDK2;PDLIM7;TNS1;MAPK3;STAT5A;STAT5B;JUN;IGFBP5;TRPC4;FOS;PTPN13;SMARCA2;SELP;AR;ZEB2;CXCL12;MIR145;AXL;DPYD;ALDH1A1;PECAM1;MMP19;FOSB;PDE5A;CPVL
Acquired scoliosis	42/418	0.000577784062623598	0.0116908354191675	42	0.100478468899522	ROBO3;NFIX;ELN;NPR2;HSPB8;FHL1;LTBP4;MEOX1;FBLN5;DPP6;GJC2;RRAS;RAB23;CTSK;PRX;MAP3K20;FLNA;NDN;DMD;SLC16A2;CCBE1;EGR2;CRTAP;SMAD3;CAVIN1;TPM2;LIFR;HSPG2;SMARCA2;TGFBR2;SFRP4;PRKAR1A;COL6A2;TNNT3;COL6A1;PMP22;ITGA7;COL6A3;DCHS1;MASP1;DDR2;FBN1
Medulloblastoma	55/590	0.00058081678059507	0.0117179362149209	55	0.0932203389830508	SNAP25;CRISP2;SNED1;BTG2;NRP2;PID1;CDKN1B;TMEM200A;IRS1;IRS2;TRH;FGF2;GLI3;GLI2;AKAP12;CCND2;MYC;BOC;KDR;TIMP3;ZNF521;PDGFRB;PDGFRA;LIFR;NGF;TNFRSF1B;HIC1;DKK3;AR;KAT2B;SFRP1;RBMS3;HDAC5;ABCB1;CRMP1;THBS1;NT5E;GRK5;PDGFD;SLIT2;MAPK3;SNCA;NGFR;GSN;SMAD3;KLF4;FLI1;NR4A1;MEIS1;CXCL12;WT1;DLC1;NEURL1;CHPT1;NES
Thin skin	12/68	0.000584939241959655	0.0117668010301186	12	0.176470588235294	PDGFRB;NFIX;TNXB;CAVIN1;SOX18;PRKAR1A;C1R;PROS1;TWIST2;FLNA;LIFR;PDE8B
Advanced bone age	10/50	0.000595985525692913	0.0118249940032526	10	0.2	NFIX;PRKAR1A;CAV1;INSR;LEPR;FLNA;PTH1R;FOS;SHANK3;GLI3
Dyspnea on exertion	10/50	0.000595985525692913	0.0118249940032526	10	0.2	ACTA2;MFAP5;SMAD3;PRKAR1A;ELN;MYH11;PRKG1;MYLK;TGFBR2;FBN1
Moyamoya Disease	10/50	0.000595985525692913	0.0118249940032526	10	0.2	SGCE;ACTA2;THBD;LRP1;ELN;ALDH1A2;KDR;TIMP2;TIMP4;JAZF1
Nephrosis	10/50	0.000595985525692913	0.0118249940032526	10	0.2	CX3CR1;OLFM1;EDNRB;DES;MYOC;PDPN;APOA1;CD59;NES;HBEGF
Endometrial adenocarcinoma	18/129	0.00059637614264959	0.0118249940032526	18	0.13953488372093	CAV1;THBS2;ETS1;FGF2;CLDN1;FOXO1;AR;FGF7;CXCL12;MIR145;FES;ADAMTS1;KLF9;NEURL1;PGR;SLIT3;SLIT2;MAPK3
Lung diseases	40/393	0.000600186909728446	0.0118665526152024	40	0.101781170483461	ELN;GATA6;PTH1R;NR3C1;ABO;MYLK;FGF7;EDNRA;EDNRB;ADGRE5;CTSK;FLNA;CTSG;TPPP;A2M;JUNB;MAPK3;EGR1;STAT5B;IL33;PDGFRA;JUN;GSN;MCAM;INSR;PLA2G2A;FN1;VEGFC;VEGFD;FOS;NPNT;KLF2;GADD45G;BST1;MMRN1;WT1;CRISPLD2;LPAR6;FOSB;ENG
Sleep Apnea Syndromes	11/59	0.000605370199984153	0.0119349338572374	11	0.186440677966102	AR;REM1;BCHE;EDNRA;ABCB1;GSN;NPR2;LEPR;PMP22;NDN;TCF4
Motor delay	27/232	0.000617374296378767	0.0120847690176993	27	0.116379310344828	NFIX;LAMA2;ITPR1;LTBP4;GHR;GJC2;PRX;FLNA;NDN;SPEG;DMD;MEF2C;EGR2;TPM2;SPART;ZEB2;CYP2U1;SETBP1;COL6A2;DPYD;COL6A1;PMP22;COL6A3;ITGA7;TCF4;SHANK3;FBN1
MYOPATHY, MYOFIBRILLAR, DESMIN-RELATED	5/13	0.000621701989927883	0.0120847690176993	5	0.384615384615385	AOC3;DES;LDB3;HSPB3;CRYAB
Adrenal Gland Diseases	5/13	0.000621701989927883	0.0120847690176993	5	0.384615384615385	CITED2;ANTXR2;PBX1;TGM2;WNT4
Extramedullary Plasmacytoma	5/13	0.000621701989927883	0.0120847690176993	5	0.384615384615385	FN1;PECAM1;NCAM1;TEK;ENG
Valgus deformities of feet	5/13	0.000621701989927883	0.0120847690176993	5	0.384615384615385	COL6A2;COL6A1;COL6A3;TCF4;FBN1
Myelofibrosis	15/98	0.000626006724339355	0.0121343600348133	15	0.153061224489796	PDGFRB;STAT5A;STAT5B;FN1;NR3C1;THBS2;FGF2;LITAF;THBS1;SELP;CXCL12;TAL1;SLCO2A1;FXYD5;CD34
androgen independent prostate cancer	21/163	0.000647701938092335	0.0125198251720641	21	0.128834355828221	EGR1;MEF2C;ABCB1;CDKN1B;PROS1;PLA2G2A;NR3C1;CLU;PBX1;GLI2;AR;SFRP4;RGS2;AKT3;KDR;PECAM1;ENPP1;ERG;IGFBP6;ABCG2;MAPK3
Congenital clubfoot	24/198	0.000679027602161957	0.0130887771781636	24	0.121212121212121	CCBE1;DST;LGI4;TPM2;TPM1;HBA2;LIFR;HSPG2;SMARCA2;GLI3;TGFBR2;ARHGAP31;EVC;DES;SETBP1;COL6A2;TNNT3;SLCO2A1;COL6A1;ITGA8;FLNA;COL6A3;DCHS1;LIMS2
Hepatocarcinogenesis	50/527	0.000686781452026559	0.013201465688955	50	0.094876660341556	BTG2;BTG1;CDKN1B;FLT4;ADARB1;CLU;GLI3;AKAP12;CCND2;MYC;MRC1;ANXA6;JUNB;TGM2;TSPYL2;PDGFRA;DUSP1;CIRBP;DIO3;PRKCA;FOS;HIC1;DCN;TGFBR2;AR;ZEB2;SFRP1;RGN;TXNIP;CDH13;HBEGF;RBMS3;SLC22A3;LAMA4;SNCG;IGFBP7;PDLIM5;EGR1;JUN;STARD13;FZD7;CAV1;FN1;PTPN13;SOD3;SULF2;NR4A1;KLF6;DLC1;FOSB
Cavernous Hemangioma of Brain	11/60	0.00070222574709283	0.0134139951576229	11	0.183333333333333	CRISP2;CLDN5;MAP3K3;HEG1;PECAM1;NCAM1;KLF4;THBS1;GLI3;KLF2;MAPK3
Ventricular arrhythmia	11/60	0.00070222574709283	0.0134139951576229	11	0.183333333333333	KCNH2;PLN;LAMA2;TPM1;CASQ2;ANK2;ABCC9;CACNA1C;NR3C2;TGFBR2;FBN1
Avascular retina	4/8	0.000705591652799818	0.0134139951576229	4	0.5	NRP1;NRP2;SERPINF1;KDR
EARLY REPOLARIZATION ASSOCIATED WITH VENTRICULAR FIBRILLATION	4/8	0.000705591652799818	0.0134139951576229	4	0.5	DPP6;KCNJ8;ABCC9;CACNA1C
Myocardial Diseases, Secondary	14/89	0.000710462467107664	0.0134695897873563	14	0.157303370786517	LRP1;AVPR2;PDE2A;ADCY5;MAPK11;PLN;DES;RHOJ;TIMP2;DMD;PDK2;ATF3;MAP3K5;MAPK3
Squamous cell carcinoma of tongue	20/153	0.000715926172032538	0.0135360904657518	20	0.130718954248366	PDGFRB;SLC22A3;NRP1;CDKN1B;EPAS1;SATB1;CAV1;TWIST2;VEGFC;ZEB2;ZEB1;MYC;CTSK;CDC42EP4;PLS3;SNAI2;HOXD8;ABCG2;RBMS3;MAPK3
Low density lipoprotein cholesterol measurement	31/283	0.000721200702543525	0.0135986617482321	31	0.109540636042403	CD40;LEPROT;LRP1;IRS1;PDE1A;ITGB3;HTR2B;LMOD1;ARRB1;TRH;TFPI;ABO;RASIP1;EHBP1;NR3C2;NYNRIN;AKT3;KDR;LEPR;RNF150;SCARF1;KCNH2;STARD13;MYOCD;TPM1;PBX3;TGFBR2;TGFBR3;AR;PGR;VCL
Invasive carcinoma of breast	39/385	0.000764404974033197	0.0143732672234358	39	0.101298701298701	EPHB6;SLC22A3;BTG2;ABCB1;CDKN1B;PYGM;THBS2;ANTXR1;ETS1;PKD1;THBS1;FSTL3;ZFP36;MYC;ANXA6;TIMP2;KDR;CYP1B1;FLNA;SNCG;TBL1X;SLIT2;JUN;GSN;PLA2G2A;FN1;SORBS1;TGFBR2;AR;KAT2B;KLF6;SFRP1;CXCL12;AXL;PALLD;ALDH1A1;PGR;ERG;RECK
Pulmonary arterial hypertension	12/70	0.000766435781134078	0.0143732672234358	12	0.171428571428571	ACVRL1;ACTA2;ARHGAP31;NFIX;FLT4;CAV1;MGP;FLNA;LIFR;AQP1;ENG;FBN1
Alcoholic Intoxication, Chronic	42/424	0.0007695845897279	0.0143933117862624	42	0.0990566037735849	CD40;CPNE5;MAOB;MAOA;ADH1B;TRH;HNMT;NTS;ABO;ELK3;GLI2;ADCY5;ADAMTSL1;SGCE;EDNRB;GRK5;ALDH1B1;DPYSL2;FLNA;FYN;CYTL1;NCAM1;KCNN3;MPDZ;PKNOX2;SNCA;KLF11;GABBR1;MBNL2;DST;TIPARP;FN1;NPY1R;TACR1;NGF;NR4A2;AR;PER1;PER3;ALDH1A1;CDH13;FKBP5
Hematologic Neoplasms	52/557	0.000783666945481091	0.0146171839965745	52	0.0933572710951526	ROBO3;CNTNAP1;CD40;CDKN1B;NR3C1;FGF2;ETS1;FGF7;CCND2;MYC;MRC1;LEPR;KDR;CTSG;CD34;PRKG1;AGFG2;PDGFRB;PDGFRA;PACRG;GEM;SETBP1;PRKAR1A;PECAM1;SBDS;ERG;ENG;ABCG2;ABCB1;LRP1;PRELP;FOXO4;LPP;ABO;ZFP36L2;NT5E;NCAM1;PDLIM7;RUNX1T1;STAT5A;EGR1;STAT5B;KLF4;PBX1;NR4A1;MEIS1;NR4A3;WT1;DLC1;ID4;CD22;CD200
Paroxysmal kinesigenic choreoathetosis	13/80	0.000795189356223639	0.0147922321103967	13	0.1625	EGR1;JUN;GSN;VCAM1;CAVIN1;TRPC1;PKD2;NTS;PKD1;HSPG2;SGCE;FOSB;JUNB
Uveal melanoma	27/236	0.000803172181155385	0.0148728815218969	27	0.114406779661017	ABCB1;CDKN1B;ADH1B;HSPB3;FGF2;EDNRA;EDNRB;CCND2;EFS;MYC;MMP28;TIMP3;MAPK3;FZD4;SERPINF1;MCAM;CLEC11A;PRKCA;MITF;GAB2;HIC1;SULF2;FABP3;CXCL12;CDC42EP3;GAS6;ATF3
Meningioma	43/438	0.000803823365489804	0.0148728815218969	43	0.0981735159817352	ABCB1;LTBP2;PRELP;NR3C1;NDRG2;CLDN1;FGF2;ETS1;THBS1;EDNRB;MYC;EPB41L3;TIMP2;LEPR;CYP1B1;TIMP3;IGFBP7;IGFBP6;CD34;TGM2;MAPK3;PDGFRB;PDGFRA;IGFBP5;CAV1;PLA2G2A;APOA1;FOS;KLF4;SOD3;AR;SFRP4;SFRP1;CXCL12;MIR145;WT1;DLC1;KCNMA1;OGN;PGR;CRYAB;ENG;RBMS3
Brain Infarction	11/61	0.000811615296632601	0.0149770076071936	11	0.180327868852459	CX3CR1;THBD;CD40;APOA1;CRMP1;PLAT;CTSG;SORBS1;HNMT;FGF2;NES
Contracture	21/166	0.00082362363340229	0.0151581796360209	21	0.126506024096386	SNAP25;DST;LAMA2;CAVIN1;TPM2;CAV1;ELN;FHL1;LTBP4;PYGM;ANTXR2;DCN;SGCA;COL6A2;COL6A1;COL6A3;DMD;SLC16A2;CRYAB;TIMP4;FBN1
Epithelioma	32/298	0.000838266316724404	0.0153867451239599	32	0.10738255033557	SNED1;CD40;CLIC4;ABCB1;CLU;FGF2;MRC2;ADAMTS1;MYC;KDR;TIMP2;IGFBP7;PDLIM7;WNT4;EGR1;NGFR;POSTN;EGFL7;FN1;FOXL2;NGF;TBX2;AR;DAB2;MEIS1;ZEB1;MIR145;WT1;FEZ1;DPYD;NEURL1;SNAI2
Monocyte count procedure	20/155	0.000844717993374324	0.0154233470030352	20	0.129032258064516	PDGFRB;DYNC2H1;GGT5;ACVRL1;CX3CR1;KIRREL1;THRB;NFIX;CCDC69;PEAR1;ETS1;FOXO1;VSIR;IFI16;ADGRF5;NOSTRIN;FCER1A;ACKR1;CMKLR1;DDR2
Monocyte count result	20/155	0.000844717993374324	0.0154233470030352	20	0.129032258064516	PDGFRB;DYNC2H1;GGT5;ACVRL1;CX3CR1;KIRREL1;THRB;NFIX;CCDC69;PEAR1;ETS1;FOXO1;VSIR;IFI16;ADGRF5;NOSTRIN;FCER1A;ACKR1;CMKLR1;DDR2
Malignant neoplasm of mouth	47/492	0.000848371232701585	0.015449286658671	47	0.0955284552845529	NRP1;CD40;ABCB1;CDKN1B;ADH1B;HTRA3;FHL1;N4BP2L1;THBS2;ETS1;ABO;FOXO1;EDNRB;MYC;AKT3;MRC1;PDPN;LEPR;CYP1B1;FILIP1L;JUNB;MAPK3;TMOD1;JUN;CAV1;FN1;VEGFC;FOS;FOXN3;KLF4;KLF2;DCN;TGFBR2;AR;TIAM1;ZEB2;KLF6;CXCL12;MIR145;MMRN1;ALDH1A1;FOSB;ERG;TLN1;CRYAB;RECK;RBMS3
Lymphoid leukemia	25/213	0.000852746950646361	0.0154882123319497	25	0.117370892018779	GPM6A;NRP1;CD40;CNTNAP1;ABCB1;PLAT;NR3C1;ETS1;ZFP36L2;CCND2;MYC;CTSG;IGFBP7;CD34;RUNX1T1;PDGFRA;PBX1;CXCL12;TAL1;WT1;FES;MYADM;ERG;ATF3;CD22
PACHYONYCHIA CONGENITA 3	18/133	0.000860102407624513	0.0155809127245069	18	0.135338345864662	RIPOR2;BTG2;ABCB1;PROS1;SERPINF1;DPT;HSPB3;NTS;CLU;FOXO1;GLI2;SULF2;AR;EFEMP2;NR4A3;MIR145;KDR;ATF3
Sleep disturbances	15/101	0.000863927559935952	0.0156093439027592	15	0.148514851485149	PRNP;ABCB1;THRB;TNXB;THRA;MAOA;LRRK2;CACNA1C;SNCAIP;NR4A2;REM1;PER3;ASPA;FKBP5;SNCA
Proximal muscle weakness	12/71	0.000873494345448983	0.0157002100532648	12	0.169014084507042	TNXB;TMEM43;CAVIN1;TPM2;COL6A2;FHL1;COL6A1;LTBP4;COL6A3;DMD;FLNC;SYNE1
Proximal neurogenic muscle weakness	12/71	0.000873494345448983	0.0157002100532648	12	0.169014084507042	TNXB;TMEM43;CAVIN1;TPM2;COL6A2;FHL1;COL6A1;LTBP4;COL6A3;DMD;FLNC;SYNE1
Parkinson Disease	88/1064	0.000883283298580892	0.0158350270108284	88	0.0827067669172932	CRISP2;SYNM;CAB39L;LRRK2;HSPB3;HNMT;CLU;FGF2;ELK3;GLI2;SYNE1;AQP1;ADAMTSL1;SGCE;RGS2;PIP4P2;TIMP2;MAP3K5;TGM2;MEF2C;PACRG;MYOC;DST;SERPINF1;TRPC1;TPM1;APOA1;LIFR;NGF;RGMA;ITPKB;AR;PROCR;MAG;MMRN1;FEZ1;CRY2;ALDH1A1;ITGA8;PECAM1;ERG;NBL1;RBMS3;CX3CR1;ABCB1;HLF;LRP1;MAOB;MAOA;PDE1B;AMIGO2;CRMP1;HSD17B6;NTS;THBS1;FOXO1;ADCY5;REM1;APH1B;GJC2;GRK5;NDN;SNCG;FYN;APOD;NCAM1;TPPP;APBB1;MAPK3;SNCA;LINGO2;RIC3;EGR1;PRNP;BCHE;INSR;KLHDC1;SNCAIP;NR4A2;BST1;PER1;FABP3;CXCL12;TEF;PMP22;PDE7B;CD200;HSPA1A
Acute Cerebrovascular Accidents	14/91	0.000890867014952105	0.015929715099402	14	0.153846153846154	PRNP;ITGB3;APOA1;PLAT;ANK2;FGF2;ABO;TBX3;SELP;EDNRA;LRCH1;SH3PXD2A;PRKAR1A;TSPAN2
Renal fibrosis	24/202	0.000902700645476435	0.0160997125430333	24	0.118811881188119	PDGFRB;EGR1;ABCB1;SMAD3;EPAS1;TRPC1;FN1;PLAT;PKD2;CLU;THBS1;GLI3;DCN;GLI2;NR4A1;EDNRA;SFRP1;RGS2;CXCL12;GLIPR2;STX2;FERMT2;ENG;RBMS3
Germinoma	5/14	0.00092014006162106	0.0163685584226677	5	0.357142857142857	PDPN;TWIST2;SNAI2;KLF4;CD34
Heart Diseases	34/325	0.00092990630804922	0.0164998760300015	34	0.104615384615385	ABCB1;CTF1;HSPB6;RRAD;LDB3;CACNA1C;FGF2;THBS1;ABO;MYLK;NR3C2;SYNE1;GHR;THBD;PDLIM3;PLN;GRK5;MYC;DMD;PRKG1;SERPINF1;DIO3;ANK2;ABCC9;SELP;AR;FABP3;DES;CASQ2;TCF4;PDE5A;ADGRL4;VCL;FBN1
Phyllodes Tumor	11/62	0.000934756729805368	0.0165435206400336	11	0.17741935483871	PDGFRA;AR;SLC22A3;ZEB2;CXCL12;MYC;FLNA;CCL19;NR3C1;PRKG1;DCN
Cardiomyopathies, Primary	14/92	0.000994641934480255	0.0175584749658249	14	0.152173913043478	LRP1;AVPR2;PDE2A;ADCY5;MAPK11;PLN;DES;RHOJ;TIMP2;DMD;PDK2;ATF3;MAP3K5;MAPK3
Metastatic melanoma	41/417	0.00102073375569882	0.0179732254184118	41	0.0983213429256595	EPHB6;CRISP2;CD40;NRP2;ELN;FLT4;TCF21;CLU;FGF2;ETS1;THBS1;AKAP12;EDNRB;MYC;RPS6KA2;AKT3;KDR;IGFBP7;FYN;JUNB;MAP3K5;TGM2;STAT5A;PDGFRA;JUN;TIPARP;MCAM;FZD7;ZBTB16;CAV1;FN1;RASSF8;VEGFC;MITF;FOS;RHOB;TIAM1;KLF6;MIR145;FOSB;CD200
Middle Cerebral Artery Occlusion	18/135	0.0010257248408771	0.0180152687788566	18	0.133333333333333	EGR1;EGFL7;RAMP2;CIRBP;PLAT;HSPB3;FOS;NGF;FGF2;HSPA12B;NR3C2;SELP;ADAMTS1;DPYSL3;KDR;TEK;JUNB;ATF3
Ki-1+ Anaplastic Large Cell Lymphoma	26/228	0.00104278032948486	0.0182684553924943	26	0.114035087719298	ACVRL1;NRP1;MAGEH1;CD40;COL15A1;ABCB1;CDKN1B;FLT4;ADARB1;CLU;ETS1;FOXO1;MYC;NCAM1;JUNB;PDLIM7;MAPK3;TSPYL2;PDGFRB;TMOD1;PDGFRA;JUN;INSR;NGF;TNFRSF1B;HSPA1A
AORTIC VALVE DISEASE 2	6/21	0.0010674943055616	0.0186541934204199	6	0.285714285714286	ACTA2;FN1;GATA6;GATA5;TGFBR2;ENG
Abdomen distended	11/63	0.00107294140516945	0.0187021524528276	11	0.174603174603175	DYNC2H1;ZEB2;THRB;THRA;WT1;INSR;LMOD1;FLNA;MYH11;ACTG2;MYLK
Monosomy	19/147	0.0011023597156423	0.0191424707372773	19	0.129251700680272	PDGFRB;STAT5A;PDGFRA;EGR1;STAT5B;ABCB1;HSPB3;AQP1;SETBP1;MYC;ESD;IL3RA;CDC42EP3;CREBRF;PGR;MYH11;NCAM1;CD34;CD22
Subarachnoid Hemorrhage	14/93	0.001108391311066	0.0191424707372773	14	0.150537634408602	ACVRL1;ELN;ITGB3;PLA2G2A;ECSCR;PLAT;KLF4;PKD1;THSD1;AQP1;EDNRB;TIMP3;CTSG;ENG
Distal Muscular Dystrophies	9/45	0.00110926745168327	0.0191424707372773	9	0.2	DES;SGCA;HSPB8;TPM2;FHL1;LDB3;DMD;FLNC;CRYAB
Enteritis	9/45	0.00110926745168327	0.0191424707372773	9	0.2	STAT5A;STAT5B;JUN;DUSP1;ZYX;FOSB;FOS;TACR1;JUNB
Neurodegenerative Disorders	65/745	0.00111288914390281	0.0191571962084762	65	0.087248322147651	CD40;SYNM;LRRK2;HSPB8;NR3C1;PKD2;CLU;AQP1;DPYSL2;CFL2;MRC1;TIMP3;PDE8B;JUNB;MAP3K5;TGM2;GABARAPL1;MYOC;KCND3;SERPINF1;APOA1;FOS;NGF;CYP7B1;AR;KAT2B;CYP2U1;KCNMA1;SELENOP;TXNIP;CRYAB;ASPA;RBMS3;CX3CR1;NECAB1;RAMP2;ABCB1;MAOB;ITPR1;HSD17B6;NDRG2;FOXO1;SNCG;FYN;APOD;TPPP;APBB1;A2M;SNCA;NGFR;PRNP;JUN;GSN;TIPARP;CAV2;PLA2G2A;SNCAIP;PTPN13;KLF4;REEP1;FOSB;CD200;ITM2B;GSTM5;HSPA1A
Cardiomyopathy, Hypertrophic, Familial	12/73	0.00112519060524394	0.0193208907897967	12	0.164383561643836	ACTA2;JPH2;PLN;DES;CAV1;TPM1;HTR2B;CASQ2;NEXN;FLNC;PKD1;MYL9
Sporadic Breast Carcinoma	20/159	0.00116297064183539	0.0199201902017349	20	0.125786163522013	BCHE;CD40;THRA;CAV1;DIXDC1;NR3C1;TNFRSF1B;CLDN1;ABO;TGFBR2;AR;EFEMP1;CXCL12;MYC;MRC1;ALDH1A1;LEPR;ID4;PGR;RBMS3
